generation fossil gas,generation fossil oil,generation hydro pumped storage consumption,generation hydro water reservoir,generation solar,forecast solar day ahead,total load actual,price day ahead,total load forecast
4789.0,426.0,75.0,1574.0,118.0,59.0,28663.0,53.5,28572.0
4490.0,416.0,274.0,780.0,111.0,51.0,26383.0,46.91,26249.0
4909.0,355.0,569.0,702.0,91.0,56.0,24785.0,45.0,24916.0
4592.0,346.0,741.0,530.0,91.0,53.0,23208.0,41.91,23299.0
4446.0,341.0,1557.0,487.0,73.0,30.0,21977.0,39.5,22178.0
4371.0,327.0,1909.0,483.0,62.0,17.0,21271.0,38.5,21607.0
4367.0,320.0,1886.0,507.0,62.0,6.0,21047.0,38.5,21309.0
4502.0,304.0,1683.0,565.0,62.0,5.0,20972.0,39.2,21177.0
4508.0,301.0,1600.0,636.0,61.0,5.0,21548.0,40.0,21744.0
4595.0,298.0,839.0,555.0,58.0,19.0,22693.0,42.6,22918.0
4328.0,282.0,284.0,603.0,229.0,359.0,23842.0,46.8,23975.0
4657.0,282.0,1.0,922.0,1126.0,1189.0,26081.0,51.67,26048.0
4485.0,282.0,1.0,1182.0,2279.0,2585.0,27411.0,55.5,27361.0
4381.0,283.0,1.0,918.0,3325.0,3581.0,27595.0,55.0,27537.0
4393.0,284.0,1.0,1082.0,3725.0,3753.0,27476.0,55.91,27279.0
4334.0,283.0,59.0,1369.0,3825.0,3866.0,27488.0,56.1,27260.0
4277.0,279.0,134.0,1347.0,3800.0,3685.0,26749.0,55.2,26571.0
4126.0,285.0,331.0,1111.0,3563.0,3293.0,25359.0,50.0,25247.0
4339.0,291.0,536.0,1553.0,2814.0,2571.0,24651.0,49.23,24430.0
4693.0,293.0,415.0,2039.0,1310.0,1371.0,24811.0,54.0,24614.0
4305.0,296.0,17.0,4026.0,466.0,528.0,27252.0,58.23,27078.0
4341.0,299.0,1.0,4902.0,281.0,194.0,28163.0,60.4,28209.0
4464.0,299.0,1.0,4922.0,166.0,126.0,28483.0,60.48,28501.0
4220.0,301.0,1.0,4748.0,135.0,107.0,28210.0,59.51,28104.0
4230.0,301.0,1.0,3403.0,95.0,69.0,26497.0,56.76,26454.0
4515.0,302.0,1.0,1670.0,88.0,32.0,24566.0,55.6,24536.0
4653.0,301.0,198.0,1383.0,88.0,32.0,22864.0,49.23,22881.0
4490.0,300.0,495.0,935.0,87.0,28.0,21329.0,44.92,21396.0
4467.0,301.0,1049.0,876.0,62.0,9.0,20271.0,42.6,20247.0
4434.0,301.0,1193.0,836.0,62.0,12.0,19681.0,41.0,19598.0
4391.0,284.0,1348.0,861.0,62.0,7.0,19578.0,40.4,19405.0
4388.0,283.0,1342.0,827.0,62.0,4.0,19494.0,40.4,19473.0
4295.0,300.0,1103.0,749.0,61.0,2.0,19753.0,41.73,19892.0
4321.0,302.0,1049.0,918.0,59.0,13.0,20188.0,42.1,20479.0
4376.0,302.0,940.0,1009.0,236.0,347.0,20599.0,41.6,20870.0
4222.0,302.0,599.0,1252.0,1091.0,1197.0,22401.0,43.6,22581.0
4351.0,299.0,45.0,1245.0,2138.0,2586.0,23880.0,45.89,23815.0
4570.0,301.0,294.0,1274.0,3105.0,3590.0,24517.0,45.5,24255.0
4383.0,293.0,256.0,1168.0,3388.0,3649.0,24406.0,46.85,24294.0
4391.0,292.0,171.0,1030.0,3462.0,3704.0,24744.0,48.54,24617.0
4458.0,291.0,171.0,1049.0,3510.0,3547.0,24711.0,48.54,24389.0
4146.0,283.0,312.0,1094.0,3359.0,3222.0,23462.0,44.92,23169.0
4506.0,283.0,560.0,1286.0,2763.0,2394.0,22924.0,44.76,22599.0
4706.0,292.0,309.0,1662.0,1318.0,1226.0,23029.0,48.54,22808.0
5050.0,301.0,1.0,3751.0,421.0,413.0,25724.0,57.0,25366.0
4925.0,303.0,1.0,4959.0,223.0,170.0,27258.0,60.01,26755.0
5024.0,304.0,1.0,5308.0,166.0,77.0,28119.0,60.48,27584.0
5003.0,309.0,115.0,5163.0,121.0,45.0,27988.0,60.3,27507.0
5069.0,309.0,571.0,4486.0,113.0,19.0,26730.0,58.02,26473.0
5095.0,302.0,571.0,3031.0,114.0,19.0,24617.0,55.0,24408.0
5048.0,299.0,572.0,913.0,114.0,28.0,22612.0,53.4,22738.0
4480.0,299.0,670.0,385.0,111.0,17.0,21329.0,47.79,21296.0
4243.0,299.0,793.0,334.0,98.0,17.0,20541.0,46.19,20539.0
4362.0,299.0,898.0,428.0,79.0,26.0,20296.0,45.69,20215.0
4542.0,299.0,1011.0,536.0,67.0,18.0,20386.0,45.59,20481.0
4656.0,302.0,909.0,588.0,67.0,15.0,21099.0,46.19,21048.0
4983.0,303.0,596.0,1138.0,67.0,7.0,23823.0,49.6,23543.0
5694.0,327.0,566.0,2875.0,67.0,15.0,27926.0,58.2,27479.0
6225.0,374.0,565.0,3888.0,275.0,367.0,30110.0,59.51,29830.0
5863.0,396.0,406.0,4457.0,1197.0,1262.0,31216.0,61.3,30998.0
5835.0,404.0,341.0,4394.0,2125.0,2393.0,31750.0,61.12,31875.0
5842.0,410.0,189.0,4013.0,2986.0,3304.0,31781.0,60.0,32118.0
5998.0,410.0,43.0,3519.0,3458.0,3654.0,31866.0,60.0,32041.0
6094.0,405.0,8.0,2976.0,3574.0,3718.0,31692.0,60.24,31827.0
6018.0,405.0,260.0,2286.0,3556.0,3649.0,30479.0,58.69,30819.0
5945.0,401.0,503.0,1984.0,3395.0,3278.0,29453.0,59.01,30013.0
5977.0,404.0,189.0,2307.0,2666.0,2391.0,29539.0,59.51,29813.0
6329.0,401.0,5.0,3399.0,1110.0,1253.0,30130.0,60.69,30397.0
6912.0,396.0,1.0,5407.0,278.0,407.0,32796.0,62.69,32892.0
7155.0,405.0,1.0,5556.0,145.0,112.0,33487.0,65.0,33809.0
7116.0,410.0,1.0,5491.0,100.0,68.0,33513.0,64.5,33110.0
7204.0,411.0,1.0,4511.0,67.0,37.0,32295.0,62.33,32157.0
6500.0,402.0,182.0,2753.0,67.0,33.0,29495.0,59.99,29251.0
5640.0,410.0,392.0,1516.0,58.0,23.0,26800.0,56.6,26425.0
4791.0,361.0,567.0,1103.0,51.0,16.0,24849.0,56.02,24649.0
4243.0,355.0,651.0,744.0,51.0,15.0,23329.0,48.54,23204.0
3842.0,354.0,765.0,480.0,50.0,12.0,22459.0,46.84,22303.0
3963.0,350.0,901.0,512.0,51.0,13.0,22109.0,45.1,21993.0
3983.0,344.0,953.0,554.0,51.0,12.0,22088.0,45.01,21942.0
4039.0,347.0,931.0,482.0,51.0,12.0,22585.0,45.5,22457.0
4508.0,346.0,561.0,698.0,50.0,25.0,24969.0,49.23,24701.0
5411.0,381.0,229.0,2286.0,53.0,18.0,28954.0,58.65,28555.0
5873.0,390.0,189.0,3613.0,261.0,322.0,31021.0,60.0,30390.0
6202.0,414.0,189.0,3995.0,1217.0,1171.0,31976.0,60.76,31272.0
6389.0,416.0,189.0,4014.0,2135.0,2316.0,32451.0,60.76,31761.0
6318.0,413.0,189.0,4085.0,2891.0,3277.0,32478.0,60.0,31738.0
6610.0,400.0,189.0,3735.0,3169.0,3724.0,32461.0,59.51,31799.0
6624.0,400.0,189.0,3297.0,3362.0,3893.0,32176.0,59.01,31669.0
6255.0,401.0,189.0,2550.0,3400.0,3712.0,30905.0,57.82,30546.0
6573.0,406.0,189.0,1893.0,3263.0,3232.0,30217.0,57.01,29658.0
6740.0,402.0,188.0,2141.0,2517.0,2330.0,29941.0,57.0,29572.0
7231.0,407.0,188.0,3624.0,1057.0,1213.0,30596.0,60.0,30133.0
7861.0,410.0,46.0,4695.0,200.0,404.0,33125.0,62.0,32741.0
8036.0,406.0,1.0,5434.0,108.0,93.0,33964.0,62.83,33479.0
7930.0,403.0,1.0,5530.0,91.0,49.0,33986.0,63.01,33543.0
7523.0,409.0,1.0,5150.0,82.0,64.0,32852.0,61.12,32545.0
6728.0,413.0,1.0,2713.0,83.0,61.0,29846.0,60.0,29563.0
5812.0,412.0,6.0,1431.0,83.0,60.0,27063.0,56.85,26667.0
5208.0,377.0,259.0,1163.0,82.0,53.0,25090.0,57.05,24896.0
4762.0,364.0,476.0,661.0,63.0,38.0,23550.0,48.5,23383.0
4202.0,360.0,529.0,503.0,44.0,47.0,22654.0,46.12,22493.0
4112.0,362.0,529.0,431.0,32.0,32.0,22179.0,45.7,22161.0
4213.0,362.0,442.0,509.0,33.0,25.0,22255.0,46.03,22086.0
4497.0,345.0,442.0,505.0,33.0,20.0,22783.0,47.15,22561.0
5092.0,361.0,352.0,1141.0,33.0,17.0,25081.0,56.09,24844.0
5871.0,385.0,33.0,3138.0,32.0,32.0,28993.0,61.57,28747.0
6106.0,411.0,1.0,4261.0,235.0,289.0,31064.0,61.35,30831.0
6193.0,418.0,2.0,4960.0,1161.0,1136.0,32000.0,62.02,31729.0
6178.0,418.0,1.0,5120.0,2165.0,2326.0,32361.0,62.0,32270.0
6157.0,418.0,1.0,5290.0,3016.0,3234.0,32398.0,61.69,32396.0
6183.0,418.0,1.0,5217.0,3320.0,3612.0,32368.0,61.24,32292.0
6091.0,406.0,1.0,4943.0,3467.0,3731.0,32147.0,61.0,32070.0
5960.0,411.0,1.0,3578.0,3579.0,3524.0,30827.0,60.55,30847.0
6408.0,414.0,1.0,2724.0,3547.0,3090.0,30326.0,60.24,30145.0
6633.0,413.0,1.0,2875.0,2809.0,2303.0,29936.0,60.48,29950.0
6947.0,407.0,1.0,4450.0,1247.0,1152.0,30508.0,61.24,30521.0
8360.0,403.0,1.0,6055.0,300.0,269.0,33082.0,63.12,33067.0
8536.0,417.0,1.0,6298.0,112.0,77.0,33858.0,64.12,33992.0
8374.0,405.0,1.0,6126.0,63.0,27.0,33931.0,64.1,34135.0
8112.0,415.0,1.0,5492.0,57.0,26.0,32726.0,62.69,32813.0
7210.0,417.0,1.0,3525.0,57.0,23.0,29868.0,61.24,29821.0
6063.0,414.0,28.0,2200.0,57.0,22.0,27102.0,60.01,27059.0
5100.0,377.0,195.0,1536.0,57.0,22.0,24987.0,58.65,25157.0
4557.0,365.0,345.0,503.0,58.0,20.0,23399.0,50.59,23517.0
4384.0,357.0,442.0,421.0,58.0,20.0,22411.0,48.37,22613.0
4402.0,356.0,654.0,424.0,58.0,25.0,21972.0,47.1,22159.0
4440.0,355.0,797.0,485.0,58.0,22.0,21918.0,47.06,22190.0
4504.0,361.0,792.0,524.0,58.0,21.0,22476.0,47.1,22667.0
4833.0,364.0,316.0,1113.0,57.0,21.0,24801.0,55.24,24899.0
5464.0,383.0,1.0,2977.0,54.0,21.0,28629.0,61.01,28675.0
6107.0,409.0,1.0,4062.0,273.0,272.0,30837.0,61.15,30757.0
6353.0,411.0,1.0,4343.0,1328.0,1109.0,31632.0,61.7,31653.0
6331.0,408.0,1.0,4466.0,2351.0,2189.0,31929.0,61.7,32154.0
6419.0,407.0,1.0,4209.0,3158.0,3038.0,31801.0,61.3,32199.0
6587.0,404.0,1.0,4056.0,3371.0,3268.0,32023.0,61.57,32257.0
6680.0,405.0,19.0,3663.0,3412.0,3273.0,31896.0,61.15,32128.0
6499.0,409.0,5.0,3119.0,3320.0,3137.0,30772.0,61.0,30967.0
6472.0,401.0,1.0,3014.0,3027.0,2787.0,30346.0,60.9,30312.0
6557.0,395.0,1.0,2996.0,2374.0,2187.0,30035.0,60.9,30028.0
7213.0,401.0,1.0,3880.0,1046.0,1113.0,30740.0,61.15,30552.0
8062.0,400.0,1.0,5289.0,255.0,278.0,33208.0,62.52,33123.0
8403.0,399.0,1.0,5161.0,128.0,76.0,33818.0,62.97,33833.0
8252.0,409.0,1.0,5133.0,85.0,63.0,33912.0,62.83,33812.0
8072.0,410.0,1.0,4760.0,45.0,22.0,32783.0,61.4,32734.0
7241.0,411.0,1.0,2940.0,43.0,14.0,30088.0,60.55,29789.0
6358.0,408.0,30.0,1593.0,43.0,11.0,27259.0,58.02,27081.0
5594.0,364.0,196.0,827.0,43.0,12.0,25371.0,56.51,25041.0
4589.0,352.0,260.0,597.0,41.0,14.0,23776.0,49.0,23493.0
4327.0,343.0,792.0,325.0,42.0,12.0,22704.0,46.85,22448.0
4101.0,343.0,821.0,334.0,44.0,12.0,22308.0,46.01,21956.0
4104.0,344.0,864.0,382.0,42.0,10.0,22265.0,43.0,21879.0
4174.0,343.0,813.0,417.0,42.0,10.0,22817.0,43.8,22381.0
4602.0,344.0,316.0,762.0,42.0,11.0,24959.0,49.23,24668.0
4524.0,381.0,1.0,2131.0,49.0,13.0,28847.0,56.7,28595.0
4687.0,380.0,1.0,3070.0,187.0,254.0,30948.0,57.84,30819.0
4427.0,396.0,1.0,3661.0,1188.0,1019.0,31826.0,59.0,31599.0
4581.0,396.0,1.0,3917.0,2074.0,2029.0,32225.0,58.0,32070.0
4595.0,403.0,1.0,3482.0,2817.0,3163.0,32197.0,56.7,32000.0
4429.0,397.0,1.0,2854.0,3127.0,3458.0,32076.0,56.35,32099.0
4390.0,393.0,1.0,2052.0,3163.0,3559.0,31911.0,55.5,31910.0
4292.0,397.0,1.0,1043.0,2641.0,3314.0,30386.0,48.54,30757.0
4055.0,394.0,2.0,1066.0,2677.0,2743.0,30231.0,44.99,30085.0
4169.0,388.0,261.0,952.0,1863.0,1637.0,29824.0,45.7,29711.0
4376.0,397.0,237.0,1787.0,736.0,810.0,30393.0,50.1,30085.0
4454.0,405.0,1.0,1935.0,179.0,334.0,32704.0,51.66,32594.0
4139.0,410.0,1.0,1482.0,130.0,69.0,33023.0,50.01,33262.0
4303.0,405.0,2.0,999.0,112.0,45.0,32986.0,48.5,32882.0
4083.0,408.0,186.0,1056.0,67.0,46.0,31942.0,43.09,31882.0
3746.0,377.0,314.0,846.0,67.0,28.0,29772.0,37.61,29178.0
3600.0,371.0,856.0,864.0,67.0,23.0,27435.0,34.0,26922.0
3418.0,322.0,1930.0,778.0,58.0,34.0,25736.0,28.86,25382.0
3149.0,317.0,2691.0,815.0,52.0,34.0,24223.0,24.95,23699.0
3188.0,286.0,3058.0,719.0,42.0,22.0,22956.0,16.0,22428.0
2892.0,278.0,3181.0,572.0,41.0,20.0,22251.0,10.28,21787.0
2931.0,272.0,3350.0,380.0,41.0,13.0,21883.0,7.88,21555.0
3016.0,263.0,3426.0,478.0,40.0,13.0,21871.0,7.2,21538.0
3058.0,258.0,3420.0,657.0,40.0,14.0,22362.0,8.0,22055.0
3056.0,254.0,3131.0,764.0,39.0,14.0,23487.0,12.4,23437.0
2771.0,255.0,2628.0,768.0,96.0,167.0,24682.0,26.31,24609.0
2810.0,250.0,1430.0,1098.0,603.0,686.0,27009.0,34.9,26887.0
2853.0,249.0,944.0,1028.0,1217.0,1339.0,28638.0,36.93,28469.0
2792.0,256.0,1181.0,730.0,1636.0,1811.0,28981.0,35.0,28721.0
3025.0,261.0,1709.0,1129.0,1887.0,2125.0,28745.0,34.82,28429.0
3010.0,259.0,1676.0,1181.0,1975.0,2199.0,28947.0,33.15,28546.0
2778.0,246.0,1717.0,891.0,2043.0,2142.0,28040.0,27.99,27636.0
2872.0,240.0,1840.0,894.0,2041.0,1756.0,26701.0,26.31,26635.0
2919.0,240.0,1806.0,1316.0,1508.0,1245.0,26055.0,26.41,25791.0
2932.0,240.0,1349.0,1827.0,675.0,673.0,26476.0,36.0,26147.0
3301.0,253.0,263.0,3009.0,164.0,266.0,28518.0,43.3,28644.0
3276.0,265.0,220.0,2797.0,62.0,71.0,28813.0,43.1,29307.0
3394.0,264.0,220.0,3430.0,47.0,6.0,29284.0,44.98,29545.0
3549.0,269.0,220.0,3092.0,37.0,26.0,29093.0,40.5,29251.0
3754.0,276.0,553.0,2621.0,36.0,14.0,27413.0,40.48,27800.0
3739.0,276.0,1093.0,2018.0,35.0,17.0,25484.0,36.52,25675.0
3692.0,268.0,1475.0,847.0,35.0,19.0,23899.0,35.0,23889.0
3496.0,261.0,2317.0,488.0,35.0,16.0,22245.0,29.79,22408.0
3875.0,262.0,2948.0,705.0,35.0,9.0,21031.0,25.17,21188.0
3776.0,259.0,3132.0,462.0,35.0,6.0,20256.0,22.97,20529.0
3355.0,252.0,3161.0,440.0,35.0,4.0,20114.0,22.6,20253.0
3390.0,257.0,3165.0,465.0,36.0,2.0,20048.0,22.75,20361.0
3528.0,255.0,3151.0,554.0,35.0,2.0,20360.0,24.08,20700.0
3373.0,259.0,2642.0,373.0,36.0,1.0,20970.0,26.99,21288.0
3754.0,252.0,1981.0,658.0,192.0,245.0,21276.0,36.27,21787.0
3889.0,254.0,1402.0,840.0,1106.0,1050.0,23157.0,39.0,23815.0
3978.0,251.0,882.0,1447.0,2223.0,2320.0,25184.0,40.39,25542.0
4058.0,245.0,880.0,1182.0,3080.0,3272.0,26078.0,40.1,26301.0
4004.0,244.0,879.0,1099.0,3082.0,3417.0,26240.0,40.0,26346.0
4247.0,248.0,791.0,1400.0,2787.0,3312.0,26778.0,40.0,26900.0
3961.0,249.0,890.0,951.0,2540.0,3092.0,26578.0,39.0,26651.0
3563.0,247.0,1374.0,530.0,2279.0,2385.0,25225.0,35.0,25455.0
3637.0,256.0,1570.0,863.0,1622.0,1498.0,24583.0,35.5,24906.0
4137.0,259.0,782.0,1349.0,589.0,563.0,25005.0,40.47,25377.0
4538.0,259.0,1.0,2911.0,148.0,230.0,27658.0,55.5,27811.0
4676.0,266.0,1.0,3856.0,89.0,58.0,28718.0,59.64,28687.0
4877.0,275.0,1.0,4377.0,89.0,23.0,29453.0,60.0,29548.0
4885.0,282.0,1.0,4000.0,73.0,37.0,29519.0,58.5,29572.0
4600.0,282.0,1.0,3237.0,42.0,16.0,28297.0,48.03,28529.0
4373.0,284.0,214.0,1942.0,42.0,2.0,26019.0,42.6,26307.0
4470.0,286.0,407.0,1137.0,39.0,10.0,23821.0,49.61,24245.0
4120.0,287.0,1323.0,549.0,35.0,11.0,22102.0,42.28,22631.0
3740.0,287.0,1819.0,395.0,35.0,18.0,21198.0,39.21,21640.0
3497.0,286.0,2591.0,288.0,35.0,16.0,20981.0,36.0,21150.0
3565.0,284.0,2686.0,340.0,35.0,21.0,21089.0,35.13,21371.0
3909.0,285.0,1765.0,335.0,37.0,25.0,21941.0,40.0,21989.0
4451.0,283.0,321.0,737.0,40.0,21.0,24827.0,51.85,24693.0
5638.0,308.0,1.0,2851.0,43.0,47.0,29462.0,60.9,29120.0
6741.0,356.0,1.0,3811.0,253.0,268.0,32185.0,62.08,31656.0
6701.0,377.0,1.0,5264.0,1446.0,1169.0,33597.0,63.34,33034.0
6434.0,371.0,1.0,5988.0,2677.0,2578.0,34544.0,63.69,34344.0
6454.0,372.0,1.0,4403.0,3781.0,3645.0,34426.0,62.29,34700.0
6627.0,377.0,1.0,4202.0,4124.0,3826.0,34431.0,62.6,34818.0
6828.0,387.0,1.0,4048.0,3940.0,3950.0,34179.0,62.29,34717.0
6919.0,394.0,1.0,3635.0,3595.0,3707.0,32961.0,61.15,33409.0
7232.0,387.0,1.0,3796.0,3189.0,3095.0,32496.0,61.2,32646.0
8187.0,392.0,1.0,3780.0,2516.0,2172.0,32185.0,61.47,32457.0
9869.0,395.0,1.0,5402.0,1116.0,960.0,33036.0,65.01,33366.0
11060.0,395.0,1.0,7137.0,303.0,256.0,35422.0,77.32,35889.0
11699.0,398.0,1.0,6755.0,150.0,123.0,36179.0,85.0,36203.0
11570.0,399.0,1.0,6133.0,126.0,71.0,36147.0,77.93,36188.0
10401.0,403.0,1.0,4785.0,88.0,71.0,34935.0,65.29,35105.0
8541.0,403.0,1.0,3845.0,71.0,36.0,32092.0,61.0,32141.0
7229.0,400.0,22.0,1805.0,72.0,34.0,28882.0,57.91,29056.0
5433.0,377.0,328.0,856.0,69.0,31.0,26527.0,50.59,26638.0
4939.0,369.0,1176.0,531.0,51.0,16.0,24607.0,48.37,24688.0
4559.0,369.0,1613.0,395.0,47.0,12.0,23604.0,46.66,23517.0
4320.0,361.0,1791.0,385.0,49.0,11.0,23215.0,44.22,23174.0
4178.0,358.0,1788.0,364.0,49.0,12.0,23168.0,43.43,23097.0
4295.0,363.0,1669.0,517.0,51.0,20.0,23838.0,45.76,23720.0
5091.0,365.0,279.0,1032.0,63.0,21.0,26434.0,56.06,26071.0
6265.0,382.0,1.0,4453.0,67.0,23.0,30923.0,65.02,30512.0
7459.0,394.0,1.0,5708.0,255.0,236.0,33785.0,67.67,32981.0
7582.0,397.0,1.0,5033.0,1310.0,1066.0,34962.0,68.44,34149.0
7763.0,407.0,1.0,4683.0,2517.0,2350.0,35564.0,67.02,34992.0
7578.0,415.0,2.0,4417.0,3609.0,3379.0,35350.0,65.64,34839.0
7073.0,415.0,3.0,4092.0,3798.0,3571.0,35075.0,64.98,34727.0
7212.0,403.0,3.0,3432.0,3666.0,3481.0,34750.0,63.9,34489.0
7050.0,402.0,1.0,3229.0,3352.0,3170.0,33672.0,64.15,33259.0
7202.0,395.0,3.0,2538.0,2950.0,2645.0,33299.0,63.66,32843.0
7536.0,400.0,3.0,2441.0,1914.0,1826.0,33224.0,62.1,32461.0
9183.0,405.0,1.0,4641.0,648.0,932.0,34178.0,66.98,33243.0
10305.0,400.0,2.0,5216.0,175.0,396.0,36624.0,71.66,35664.0
10101.0,399.0,1.0,4996.0,112.0,51.0,37201.0,73.29,36380.0
9572.0,409.0,1.0,3851.0,109.0,50.0,37186.0,65.23,36428.0
8260.0,419.0,1.0,3463.0,94.0,55.0,35927.0,62.51,35539.0
6463.0,417.0,1.0,2449.0,94.0,51.0,32935.0,54.53,32555.0
5247.0,417.0,8.0,1879.0,70.0,50.0,29573.0,49.1,29413.0
3988.0,385.0,542.0,521.0,59.0,31.0,26829.0,43.96,26744.0
3495.0,361.0,1414.0,355.0,59.0,12.0,24823.0,41.5,24804.0
3336.0,351.0,2370.0,338.0,59.0,12.0,23757.0,39.21,23727.0
3407.0,348.0,3062.0,355.0,59.0,19.0,23276.0,35.9,23309.0
3267.0,341.0,3356.0,311.0,59.0,18.0,23230.0,31.29,23190.0
3567.0,348.0,3155.0,468.0,59.0,17.0,23941.0,38.43,23801.0
3717.0,326.0,593.0,597.0,59.0,19.0,26357.0,44.73,26102.0
4645.0,363.0,2.0,1446.0,64.0,28.0,31034.0,54.53,30433.0
4755.0,400.0,1.0,2016.0,123.0,169.0,33622.0,59.27,33160.0
4901.0,407.0,1.0,2363.0,802.0,756.0,34657.0,63.2,34122.0
4775.0,398.0,2.0,2500.0,1766.0,1676.0,35360.0,62.52,35034.0
4585.0,412.0,6.0,2350.0,2734.0,2826.0,35112.0,59.8,35062.0
4240.0,414.0,1.0,1616.0,3201.0,2967.0,34615.0,58.24,34891.0
3877.0,422.0,71.0,968.0,3282.0,3051.0,34434.0,56.69,34686.0
3622.0,423.0,35.0,744.0,3032.0,2894.0,33302.0,48.71,33463.0
3703.0,421.0,109.0,719.0,2466.0,2363.0,32791.0,48.15,33021.0
3968.0,410.0,166.0,961.0,1668.0,1485.0,32550.0,48.37,32836.0
4284.0,408.0,74.0,2025.0,645.0,598.0,33331.0,52.74,33526.0
4545.0,414.0,82.0,3290.0,171.0,160.0,35666.0,61.57,35785.0
4474.0,410.0,24.0,3367.0,124.0,83.0,36304.0,63.48,36203.0
4363.0,416.0,2.0,1970.0,99.0,38.0,36265.0,60.2,36192.0
4493.0,419.0,2.0,1732.0,75.0,29.0,35224.0,55.96,34992.0
4123.0,420.0,1.0,1650.0,74.0,29.0,32579.0,48.53,32270.0
4042.0,417.0,340.0,762.0,75.0,27.0,29422.0,45.0,29216.0
3488.0,379.0,1690.0,682.0,65.0,20.0,26935.0,40.4,26449.0
3430.0,371.0,2537.0,619.0,53.0,15.0,25021.0,36.73,24438.0
3442.0,367.0,3095.0,459.0,48.0,7.0,23812.0,32.3,23414.0
3334.0,350.0,3120.0,464.0,48.0,6.0,23330.0,30.29,22971.0
3504.0,326.0,2980.0,575.0,46.0,3.0,23366.0,31.4,22884.0
3414.0,340.0,2860.0,509.0,46.0,0.0,23960.0,35.0,23519.0
3446.0,338.0,968.0,682.0,39.0,1.0,26469.0,42.69,25822.0
3760.0,366.0,130.0,1036.0,33.0,3.0,30803.0,48.37,30188.0
4179.0,384.0,1.0,1777.0,165.0,179.0,33104.0,56.69,32656.0
4205.0,391.0,2.0,1547.0,1141.0,913.0,34002.0,58.3,33630.0
4123.0,395.0,2.0,1082.0,2258.0,2148.0,34377.0,58.43,34310.0
4169.0,370.0,1.0,945.0,3028.0,3284.0,34159.0,57.8,34135.0
4359.0,381.0,1.0,1046.0,3457.0,3529.0,34040.0,57.51,33911.0
4565.0,381.0,1.0,765.0,3640.0,3721.0,33779.0,56.8,33840.0
4302.0,392.0,54.0,518.0,3619.0,3557.0,32563.0,52.2,32751.0
4068.0,394.0,91.0,478.0,3358.0,2957.0,32108.0,49.1,32247.0
4382.0,400.0,91.0,644.0,2475.0,2022.0,32018.0,51.1,32022.0
4763.0,379.0,40.0,1365.0,1066.0,990.0,32913.0,56.7,32836.0
4987.0,390.0,1.0,2615.0,297.0,281.0,35451.0,62.18,35281.0
5038.0,416.0,1.0,3426.0,160.0,132.0,36010.0,63.9,35850.0
4886.0,419.0,1.0,2844.0,76.0,25.0,35923.0,62.51,35832.0
4839.0,423.0,1.0,1447.0,64.0,33.0,34878.0,57.78,34714.0
4538.0,428.0,1.0,957.0,64.0,27.0,32368.0,53.31,32009.0
4054.0,425.0,243.0,694.0,63.0,27.0,29440.0,49.24,28926.0
3696.0,377.0,889.0,461.0,48.0,15.0,27024.0,41.0,26640.0
3817.0,370.0,1159.0,677.0,39.0,20.0,25232.0,40.4,24770.0
3825.0,359.0,1611.0,529.0,39.0,13.0,24058.0,39.88,23552.0
3708.0,355.0,2628.0,410.0,39.0,7.0,23471.0,35.23,23019.0
3558.0,347.0,2774.0,343.0,39.0,7.0,23388.0,34.0,23014.0
3741.0,362.0,2059.0,523.0,39.0,6.0,23900.0,38.84,23590.0
4118.0,362.0,437.0,839.0,39.0,6.0,26222.0,46.29,26053.0
4820.0,387.0,1.0,1790.0,42.0,1.0,30493.0,60.73,30448.0
5225.0,405.0,1.0,3883.0,178.0,171.0,32746.0,63.48,32780.0
5244.0,395.0,1.0,4181.0,1150.0,797.0,33724.0,64.69,33556.0
5027.0,396.0,1.0,3495.0,2347.0,1918.0,33993.0,64.15,34023.0
4854.0,413.0,1.0,1914.0,3381.0,2847.0,33719.0,62.18,33887.0
4932.0,411.0,1.0,2078.0,3695.0,3264.0,33502.0,62.18,33654.0
4895.0,423.0,1.0,1552.0,3683.0,3443.0,33193.0,62.18,33389.0
4870.0,416.0,1.0,967.0,3709.0,3384.0,31996.0,59.5,32083.0
4876.0,422.0,1.0,812.0,3533.0,2987.0,31292.0,56.7,31564.0
5399.0,419.0,1.0,1028.0,2705.0,2140.0,30971.0,56.7,31307.0
6566.0,417.0,1.0,3223.0,1147.0,1097.0,31736.0,64.15,32032.0
7225.0,423.0,1.0,4558.0,318.0,403.0,34144.0,67.73,34547.0
7204.0,421.0,1.0,4204.0,163.0,126.0,34610.0,65.91,34971.0
6250.0,423.0,1.0,2933.0,135.0,41.0,34405.0,63.48,34662.0
5498.0,423.0,1.0,2828.0,114.0,67.0,33608.0,61.7,33681.0
4799.0,433.0,20.0,1933.0,81.0,39.0,31517.0,52.99,31325.0
4415.0,434.0,208.0,1130.0,65.0,30.0,29114.0,46.42,28764.0
4194.0,377.0,953.0,741.0,64.0,16.0,27110.0,45.1,26884.0
3831.0,350.0,1753.0,732.0,59.0,12.0,25130.0,42.53,25009.0
3793.0,343.0,2808.0,504.0,54.0,13.0,23667.0,38.4,23548.0
3885.0,342.0,3196.0,359.0,54.0,13.0,22874.0,30.49,22740.0
3972.0,333.0,3403.0,396.0,54.0,15.0,22613.0,27.97,22435.0
